text,label
三、发行人控股股东及实际控制人的基本情况,5
6）发行人放弃债权或财产，超过上年末净资产的百分之十；,0
（六）融资融券及转融资融券业务,0
重大事项提示,1
二、发行人涉及的未决诉讼或仲裁事项,20
二、发行人重要权益投资情况,7
（三）发行人分板块业务介绍,14
（三）报告期内发行人公司治理情况,9
八、发行人内部管理制度的建立及运行情况,11
第十四条风险揭示,2
（一）会计政策变更,18
二、债券名称：2017年平阳县国资发展有限公司城市停车场建设专项债券（简称“17平阳停车债”）。,0
3、风险管理措施,0
五、发行人内部组织机构情况,10
六、发行人董事、监事和高级管理人员的基本情况,12
（一）董事、监事与高级管理人员的基本情况,12
四、发行人的组织结构及公司治理情况,10
二、发行人主营业务经营模式,14
四、公司治理和组织结构,9
第二节风险因素,2
8、省属国有企业管理风险,0
（三）发行人内部管理制度的建立及运行情况,11
10、信息技术方面,0
九、发行人法人治理结构,9
（二）发行人的权利和义务,0
2、主要负债情况,0
第二节风险因素,2
7、投票代理委托书应当注明如果债券持有人不作具体指示，债券持有人代理人是否可以按自己的意思表决。,0
一、发行人概况,0
四、公司治理与组织结构,9
八、董事、监事、高级管理人员的基本情况,12
六、现任董事、监事和高级管理人员的基本情况,12
（二）股本变化,0
1、会计政策变更,18
13、应收账款周转率=营业收入/应收账款平均余额,0
二、发行人最近一期的财务报表；,0
1、会计政策变更,18
十二、发行人的经营方针及战略,17
8、关联交易管理,0
（一）公司设立情况及重大变更事项,4
（二）发行人的组织结构,10
一、本次债券募集资金规模,0
3、保障性住房行业的发展现状和前景,0
（一）本次债券违约的情形,0
四、公司控股子公司、重要参股公司及营业部情况,7
（三）高级管理人员,0
（2）珠海联邦制药销售有限公司,0
（二）关联交易情况,16
2、房地产销售业务,0
（四）关联交易制度及定价机制,0
1、债券持有人享有下列权利：,0
18、发行方式：具体定价与配售方案参见发行公告。,0
（五）资信风险,0
1、投资收益波动的风险,0
（一）发行人2018年1-9月财务报表合并范围及变动情况,0
（二）业务独立,0
一、本公司董事、监事、高级管理人员声明,0
五、发行人业务和所处行业情况,15
2、负债结构分析,0
第三节风险因素,2
（四）发行人内控制度,11
二、《债券受托管理协议》的主要条款,0
（四）本期债券安排所特有的风险,0
第七节发行人基本情况,0
二、发行人历史沿革,4
第十三条偿债保证措施,3
13、起息日：2019年4月24日。,0
（二）发行人未决诉讼或仲裁事项,20
3、项目建设内容,0
（四）关联交易制度及定价机制,0
（三）关联交易,16
六、发行人的组织结构及对其他企业的重要权益投资情况,10
5、项目法人,0
（二）违约责任及其承担方式,0
1）短期借款,0
2、资产完整,0
（一）发行人最近三年的审计报告2020年一季度财务报表；,0
第二节风险因素,2
六、发行人主要子公司基本情况,7
（四）其他重要事项。,0
1、技术优势,0
（九）起息日,0
（五）发行人所属行业状况,15
（二）债券受托管理人与发行人利害关系情况,0
10、发行人无法按时偿付本次债券本息时，应当对后续偿债措施作出安排，并及时通知债券持有人。,0
九、关联方及关联交易情况,16
二、偿债保障措施,3
1、资本市场发展迎来新机遇，证券公司地位不断提升,0
（四）受托管理事务报告,0
四、发行人公司治理和组织结构,9
六、未来业务目标及盈利能力的可持续性,17
20、债券受托管理人：华融证券股份有限公司。,0
（一）担保人情况,0
九、发行人关联方及关联交易情况,16
三、控股股东和实际控制人基本情况,5
二、保荐机构（主承销商）声明,0
五、公司治理和组织结构,9
（九）投资类创新业务,0
二、偿债保障措施,3
3、项目建设内容,0
七、发行人公司治理,9
（二）债券持有人会议的召集,0
（一）公司治理结构,9
六、发行人有息债务情况,19
（三）发行人主要参股公司及对企业有重要影响的合营企业、联营企业,8
（一）利率风险,0
（三）内部控制制度,11
（六）严格履行信息披露义务,0
1）货币资金,0
第二节风险因素,2
2、董事会,0
（二）发行人对其他企业的重要权益投资情况,8
（六）影响债务偿还的主要财务指标,0
3、发行人及其控股子公司未被列为重大税收违法案件当事人,0
九、发行人所在行业状况,15
（二）有息债务期限结构,19
八、发行人关联交易情况,16
（六）发行人经营方针及战略,17
（五）会计政策变更,18
7、成都航空有限公司,0
1、监管上海市国家出资企业的国有资产，加强国有资产管理。,0
第五节同业竞争与关联交易,16
二、发行人所在行业现状和前景,15
2、公司的控股子公司、参股公司,7
十三、公司的内部控制制度建立和运行情况,11
四、偿债保障措施,3
（五）严格履行信息披露义务,0
（一）发债募集资金使用计划,0
十一、发行人内部管理制度,11
三、重大资产重组情况,0
（六）《债券受托管理协议》；,0
2、经营合规性风险,0
（四）发行人内部管理制度的建立与运行情况,11
（四）机构独立,0
第二节风险因素,2
第十五条风险揭示,2
第二节风险因素,2
十四、发行人内部管理制度建立及运行情况,11
三、公司债券发行核准情况,0
七、发行人与本期债券发行有关的中介机构及其负责人、高级管理人员及经办人员之间的股权关系或其他利害关系,0
3、矿产资源收购难度和收购成本增加的风险,0
20、债券受托管理人有权依据债券受托管理协议的规定获得受托管理报酬。,0
5、四川长宁天然气开发有限责任公司,0
二、信用评级报告的主要事项,0
（七）附则,0
（五）财务独立,0
10、向公司股东配售的安排：本期债券不安排向公司股东优先配售。,0
12、联创瑞业（北京）资产管理有限公司（以下简称“联创瑞业”）,0
二、未决及未了结重大诉讼或仲裁,20
（一）平阳县昆阳镇老城区公共停车场,0
（一）董事、监事、高级管理人员基本情况,12
2、发行人参股公司,8
（五）利益冲突的风险防范机制,0
（六）受托管理人,0
三、发行人所在行业情况,15
三、偿债保障措施,3
二、发行人设立及变更情况,4
四、偿债保障措施,3
（四）资信评级报告,0
2、有重要影响的参股公司、合营企业和联营企业,8
（一）董事,0
2、长期偿债能力分析,0
五、发行人对其他企业的重要权益投资情况,7
（二）公司控股股东基本情况及变更情况介绍,5
一、利息的支付,0
二、发行人设立及变更情况,4
六、公司组织框架和公司治理,9
（三）设立专门的偿付工作小组,0
第二节风险因素,2
第二节风险因素,2
五、偿债应急保障方案,0
（四）营运能力分析,0
（一）有息债务总额及期限结构,19
三、发行人所在行业情况,15
3、债券持有人会议同意的其他措施。,0
1、资产受限情况,0
（五）表决、决议及会议记录,0
3、监事会,0
二、最近三年及一期财务会计资料,0
（三）发行人主要竞争优势,0
五、控股股东和实际控制人,5
